Case ID,Activity,Timestamp,Resource,Verzekeringstype,Kanaal,Risiconiveau,Afwijzingsreden
INS-2025-0071,Aanvraag ontvangen,2025-02-20 08:51:20,SYSTEEM,Autoverzekering,E-mail,,
INS-2025-0015,Documentcontrole goedgekeurd,2025-02-20 08:51:59,Eline P.,Arbeidsongeschiktheid,Telefoon,,
INS-2025-0267,Documentcontrole gestart,2025-02-20 08:59:35,Eline P.,Reisverzekering,E-mail,,
INS-2025-0281,Aanvraag geregistreerd,2025-02-20 09:14:16,Fatima K.,Arbeidsongeschiktheid,E-mail,,
INS-2025-0018,Aanvullend onderzoek aangevraagd,2025-02-20 09:14:30,Nora F.,Arbeidsongeschiktheid,Online portal,,
INS-2025-0036,Risicoanalyse gestart,2025-02-20 09:19:27,Saskia L.,Inboedelverzekering,Telefoon,,
INS-2025-0005,Polis geactiveerd,2025-02-20 09:27:29,SYSTEEM,Zorgverzekering,E-mail,,
INS-2025-0164,Premieberekening gestart,2025-02-20 09:33:11,Sander K.,Reisverzekering,E-mail,,
INS-2025-0023,Acceptatiebeoordeling gestart,2025-02-20 09:41:43,Frank O.,Zorgverzekering,Telefoon,,
INS-2025-0206,Premieberekening gestart,2025-02-20 09:41:47,Sander K.,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0071,Aanvraag geregistreerd,2025-02-20 09:52:34,Yousra B.,Autoverzekering,E-mail,,
INS-2025-0239,Documentcontrole goedgekeurd,2025-02-20 09:56:13,Marieke S.,Inboedelverzekering,E-mail,,
INS-2025-0274,Offerte geweigerd door klant,2025-02-20 09:58:21,SYSTEEM,Levensverzekering,Tussenpersoon,,
INS-2025-0254,Document afgekeurd,2025-02-20 10:00:21,Joost H.,Opstalverzekering,E-mail,,
INS-2025-0132,Aanvraagproces afgerond,2025-02-20 10:13:05,SYSTEEM,Arbeidsongeschiktheid,Telefoon,,
INS-2025-0015,Risicoanalyse gestart,2025-02-20 10:14:50,Ahmed T.,Arbeidsongeschiktheid,Telefoon,,
INS-2025-0005,Welkomstbericht verstuurd,2025-02-20 10:19:40,SYSTEEM,Zorgverzekering,E-mail,,
INS-2025-0257,Acceptatiebeoordeling gestart,2025-02-20 10:20:07,Wendy R.,Inboedelverzekering,Telefoon,,
INS-2025-0116,Premieberekening gestart,2025-02-20 10:23:33,Bianca V.,Levensverzekering,E-mail,,
INS-2025-0297,Documentcontrole goedgekeurd,2025-02-20 10:28:52,Marieke S.,Opstalverzekering,Telefoon,,
INS-2025-0146,Premie definitief vastgesteld,2025-02-20 10:32:50,Bianca V.,Opstalverzekering,Online portal,,
INS-2025-0135,Onderzoeksrapport ontvangen,2025-02-20 10:33:14,SYSTEEM,Opstalverzekering,Telefoon,,
INS-2025-0037,Polis aangemaakt in systeem,2025-02-20 10:39:24,Thomas A.,Zorgverzekering,E-mail,,
INS-2025-0239,Risicoanalyse gestart,2025-02-20 10:48:21,Saskia L.,Inboedelverzekering,E-mail,,
INS-2025-0193,Documentcontrole goedgekeurd,2025-02-20 10:50:53,Eline P.,Reisverzekering,E-mail,,
INS-2025-0164,Premie definitief vastgesteld,2025-02-20 10:56:26,Sander K.,Reisverzekering,E-mail,,
INS-2025-0267,Documentcontrole goedgekeurd,2025-02-20 11:05:51,Eline P.,Reisverzekering,E-mail,,
INS-2025-0074,Premie definitief vastgesteld,2025-02-20 11:25:01,Sander K.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0274,Aanvraag ingetrokken door klant,2025-02-20 11:25:22,SYSTEEM,Levensverzekering,Tussenpersoon,,
INS-2025-0005,Aanvraagproces afgerond,2025-02-20 11:29:06,SYSTEEM,Zorgverzekering,E-mail,,
INS-2025-0116,Handmatige premiecorrectie toegepast,2025-02-20 11:43:23,Bianca V.,Levensverzekering,E-mail,,
INS-2025-0254,Correctie opgevraagd bij klant,2025-02-20 11:55:53,Eline P.,Opstalverzekering,E-mail,,
INS-2025-0297,Risicoanalyse gestart,2025-02-20 11:59:54,Ahmed T.,Opstalverzekering,Telefoon,,
INS-2025-0193,Risicoanalyse gestart,2025-02-20 12:00:49,Ahmed T.,Reisverzekering,E-mail,,
INS-2025-0286,Onderzoeksrapport ontvangen,2025-02-20 12:01:55,SYSTEEM,Autoverzekering,Online portal,,
INS-2025-0281,Intake voltooid,2025-02-20 12:16:55,Roel V.,Arbeidsongeschiktheid,E-mail,,
INS-2025-0146,Offerte aangemaakt,2025-02-20 12:21:54,SYSTEEM,Opstalverzekering,Online portal,,
INS-2025-0059,Aanvraag ontvangen,2025-02-20 12:22:08,SYSTEEM,Levensverzekering,Telefoon,,
INS-2025-0071,Intake voltooid,2025-02-20 12:23:18,Roel V.,Autoverzekering,E-mail,,
INS-2025-0164,Offerte aangemaakt,2025-02-20 12:28:00,SYSTEEM,Reisverzekering,E-mail,,
INS-2025-0115,Premie definitief vastgesteld,2025-02-20 12:40:31,Bianca V.,Autoverzekering,E-mail,,
INS-2025-0267,Risicoanalyse gestart,2025-02-20 12:42:30,Dirk M.,Reisverzekering,E-mail,,
INS-2025-0074,Offerte aangemaakt,2025-02-20 12:43:09,SYSTEEM,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0241,Documentcontrole goedgekeurd,2025-02-20 12:43:45,Marieke S.,Zorgverzekering,Online portal,,
INS-2025-0037,Polis gecontroleerd,2025-02-20 12:46:39,Layla N.,Zorgverzekering,E-mail,,
INS-2025-0116,Premie definitief vastgesteld,2025-02-20 12:59:19,Bianca V.,Levensverzekering,E-mail,,
INS-2025-0146,Offerte verstuurd naar klant,2025-02-20 13:02:34,SYSTEEM,Opstalverzekering,Online portal,,
INS-2025-0164,Offerte verstuurd naar klant,2025-02-20 13:03:56,SYSTEEM,Reisverzekering,E-mail,,
INS-2025-0071,Documentcontrole gestart,2025-02-20 13:17:56,Joost H.,Autoverzekering,E-mail,,
INS-2025-0059,Aanvraag geregistreerd,2025-02-20 13:29:21,Bas de W.,Levensverzekering,Telefoon,,
INS-2025-0272,Aanvraag ontvangen,2025-02-20 13:30:22,SYSTEEM,Opstalverzekering,Tussenpersoon,,
INS-2025-0281,Documentcontrole gestart,2025-02-20 13:31:16,Marieke S.,Arbeidsongeschiktheid,E-mail,,
INS-2025-0037,Polis definitief vastgesteld,2025-02-20 13:33:24,Thomas A.,Zorgverzekering,E-mail,,
INS-2025-0138,Risicoclassificatie vastgesteld,2025-02-20 13:38:15,Dirk M.,Autoverzekering,Tussenpersoon,Laag,
INS-2025-0128,Documentcontrole goedgekeurd,2025-02-20 13:38:46,Eline P.,Levensverzekering,E-mail,,
INS-2025-0115,Offerte aangemaakt,2025-02-20 13:41:00,SYSTEEM,Autoverzekering,E-mail,,
INS-2025-0272,Aanvraag geregistreerd,2025-02-20 13:48:19,Roel V.,Opstalverzekering,Tussenpersoon,,
INS-2025-0159,Premieberekening gestart,2025-02-20 14:14:00,Sander K.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0045,Offerte geaccepteerd door klant,2025-02-20 14:17:01,SYSTEEM,Inboedelverzekering,Tussenpersoon,,
INS-2025-0074,Offerte verstuurd naar klant,2025-02-20 14:21:11,SYSTEEM,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0116,Offerte aangemaakt,2025-02-20 14:26:48,SYSTEEM,Levensverzekering,E-mail,,
INS-2025-0106,Offerte geaccepteerd door klant,2025-02-20 14:27:13,SYSTEEM,Levensverzekering,Tussenpersoon,,
INS-2025-0241,Risicoanalyse gestart,2025-02-20 14:28:58,Ahmed T.,Zorgverzekering,Online portal,,
INS-2025-0206,Premie definitief vastgesteld,2025-02-20 14:35:39,Bianca V.,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0037,Startpremie geïncasseerd,2025-02-20 14:37:28,Sander K.,Zorgverzekering,E-mail,,
INS-2025-0032,Offerte geweigerd door klant,2025-02-20 14:41:21,SYSTEEM,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0129,Offerte geaccepteerd door klant,2025-02-20 15:03:58,SYSTEEM,Opstalverzekering,Tussenpersoon,,
INS-2025-0272,Intake voltooid,2025-02-20 15:05:05,Bas de W.,Opstalverzekering,Tussenpersoon,,
INS-2025-0128,Risicoanalyse gestart,2025-02-20 15:12:37,Ahmed T.,Levensverzekering,E-mail,,
INS-2025-0115,Offerte verstuurd naar klant,2025-02-20 15:16:50,SYSTEEM,Autoverzekering,E-mail,,
INS-2025-0206,Offerte aangemaakt,2025-02-20 15:17:17,SYSTEEM,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0037,Polis geactiveerd,2025-02-20 15:23:16,SYSTEEM,Zorgverzekering,E-mail,,
INS-2025-0174,Risicoclassificatie vastgesteld,2025-02-20 15:24:28,Ahmed T.,Levensverzekering,Tussenpersoon,Laag,
INS-2025-0298,Offerte geaccepteerd door klant,2025-02-20 15:26:46,SYSTEEM,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0138,Risicoanalyse afgerond,2025-02-20 15:33:08,Dirk M.,Autoverzekering,Tussenpersoon,,
INS-2025-0116,Offerte verstuurd naar klant,2025-02-20 15:34:07,SYSTEEM,Levensverzekering,E-mail,,
INS-2025-0281,Documentcontrole goedgekeurd,2025-02-20 15:52:38,Eline P.,Arbeidsongeschiktheid,E-mail,,
INS-2025-0045,Polisopmaak gestart,2025-02-20 15:53:09,Layla N.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0272,Documentcontrole gestart,2025-02-20 15:54:55,Marieke S.,Opstalverzekering,Tussenpersoon,,
INS-2025-0055,Offerte geaccepteerd door klant,2025-02-20 16:01:04,SYSTEEM,Arbeidsongeschiktheid,Online portal,,
INS-2025-0210,Offerte geaccepteerd door klant,2025-02-20 16:06:59,SYSTEEM,Opstalverzekering,Telefoon,,
INS-2025-0129,Polisopmaak gestart,2025-02-20 16:11:27,Ingrid Z.,Opstalverzekering,Tussenpersoon,,
INS-2025-0032,Aanvraag ingetrokken door klant,2025-02-20 16:12:10,SYSTEEM,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0106,Polisopmaak gestart,2025-02-20 16:21:41,Layla N.,Levensverzekering,Tussenpersoon,,
INS-2025-0138,Acceptatiebeoordeling gestart,2025-02-20 16:30:25,Wendy R.,Autoverzekering,Tussenpersoon,,
INS-2025-0298,Polisopmaak gestart,2025-02-20 16:41:07,Layla N.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0001,Aanvraag ontvangen,2025-02-20 16:41:11,SYSTEEM,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0037,Welkomstbericht verstuurd,2025-02-20 16:42:53,SYSTEEM,Zorgverzekering,E-mail,,
INS-2025-0082,Risicoclassificatie vastgesteld,2025-02-20 16:43:02,Saskia L.,Opstalverzekering,Online portal,Laag,
INS-2025-0210,Polisopmaak gestart,2025-02-20 16:43:57,Ingrid Z.,Opstalverzekering,Telefoon,,
INS-2025-0135,Onderzoeksrapport beoordeeld,2025-02-20 16:51:35,Ahmed T.,Opstalverzekering,Telefoon,,
INS-2025-0281,Risicoanalyse gestart,2025-02-20 16:57:36,Dirk M.,Arbeidsongeschiktheid,E-mail,,
INS-2025-0174,Risicoanalyse afgerond,2025-02-20 17:01:04,Ahmed T.,Levensverzekering,Tussenpersoon,,
INS-2025-0059,Intake voltooid,2025-02-20 17:02:29,Fatima K.,Levensverzekering,Telefoon,,
INS-2025-0206,Offerte verstuurd naar klant,2025-02-20 17:12:48,SYSTEEM,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0037,Aanvraagproces afgerond,2025-02-20 17:20:41,SYSTEEM,Zorgverzekering,E-mail,,
INS-2025-0055,Polisopmaak gestart,2025-02-20 17:45:27,Layla N.,Arbeidsongeschiktheid,Online portal,,
INS-2025-0059,Documentcontrole gestart,2025-02-20 17:48:53,Joost H.,Levensverzekering,Telefoon,,
INS-2025-0001,Aanvraag geregistreerd,2025-02-20 17:49:03,Fatima K.,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0083,Premieberekening gestart,2025-02-20 17:50:04,Sander K.,Arbeidsongeschiktheid,Telefoon,,
INS-2025-0174,Acceptatiebeoordeling gestart,2025-02-20 18:03:41,Wendy R.,Levensverzekering,Tussenpersoon,,
INS-2025-0186,Aanvullende info ontvangen,2025-02-20 18:05:08,SYSTEEM,Levensverzekering,Telefoon,,
INS-2025-0079,Onderzoeksrapport ontvangen,2025-02-20 18:06:19,SYSTEEM,Zorgverzekering,Tussenpersoon,,
INS-2025-0263,Onderzoeksrapport ontvangen,2025-02-20 18:09:00,SYSTEEM,Autoverzekering,Online portal,,
INS-2025-0286,Onderzoeksrapport beoordeeld,2025-02-20 18:13:28,Ahmed T.,Autoverzekering,Online portal,,
INS-2025-0014,Risicoclassificatie vastgesteld,2025-02-20 18:26:06,Saskia L.,Aansprakelijkheidsverzekering,E-mail,Midden,
INS-2025-0159,Premie definitief vastgesteld,2025-02-20 18:27:12,Bianca V.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0143,Aanvraag ontvangen,2025-02-20 18:30:24,SYSTEEM,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0257,Aanvraag afgewezen,2025-02-20 18:40:00,Frank O.,Inboedelverzekering,Telefoon,,Onvolledige documentatie
INS-2025-0036,Risicoclassificatie vastgesteld,2025-02-20 19:08:00,Ahmed T.,Inboedelverzekering,Telefoon,Laag,
INS-2025-0135,Risicoanalyse afgerond,2025-02-20 19:11:56,Dirk M.,Opstalverzekering,Telefoon,,
INS-2025-0124,Premieberekening gestart,2025-02-20 19:14:12,Sander K.,Arbeidsongeschiktheid,E-mail,,
INS-2025-0128,Risicoclassificatie vastgesteld,2025-02-20 19:19:03,Nora F.,Levensverzekering,E-mail,Midden,
INS-2025-0210,Polis aangemaakt in systeem,2025-02-20 19:21:02,Ingrid Z.,Opstalverzekering,Telefoon,,
INS-2025-0129,Polis aangemaakt in systeem,2025-02-20 19:40:04,Thomas A.,Opstalverzekering,Tussenpersoon,,
INS-2025-0246,Risicoclassificatie vastgesteld,2025-02-20 19:41:17,Ahmed T.,Reisverzekering,E-mail,Laag,
INS-2025-0272,Documentcontrole goedgekeurd,2025-02-20 19:43:58,Marieke S.,Opstalverzekering,Tussenpersoon,,
INS-2025-0143,Aanvraag geregistreerd,2025-02-20 19:50:24,Yousra B.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0186,Intake voltooid,2025-02-20 19:52:39,Bas de W.,Levensverzekering,Telefoon,,
INS-2025-0216,Aanvullende info ontvangen,2025-02-20 19:52:54,SYSTEEM,Autoverzekering,E-mail,,
INS-2025-0159,Offerte aangemaakt,2025-02-20 19:56:03,SYSTEEM,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0135,Acceptatiebeoordeling gestart,2025-02-20 20:18:05,Pieter dB.,Opstalverzekering,Telefoon,,
INS-2025-0017,Onderzoeksrapport ontvangen,2025-02-20 20:18:07,SYSTEEM,Reisverzekering,E-mail,,
INS-2025-0082,Risicoanalyse afgerond,2025-02-20 20:20:07,Saskia L.,Opstalverzekering,Online portal,,
INS-2025-0126,Risicoclassificatie vastgesteld,2025-02-20 20:24:47,Nora F.,Reisverzekering,Telefoon,Hoog,
INS-2025-0210,Polis gecontroleerd,2025-02-20 20:33:02,Thomas A.,Opstalverzekering,Telefoon,,
INS-2025-0001,Aanvullende info opgevraagd,2025-02-20 20:35:21,Fatima K.,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0014,Risicoanalyse afgerond,2025-02-20 20:42:38,Saskia L.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0186,Documentcontrole gestart,2025-02-20 20:43:01,Marieke S.,Levensverzekering,Telefoon,,
INS-2025-0045,Polis aangemaakt in systeem,2025-02-20 20:49:55,Layla N.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0138,Premieberekening gestart,2025-02-20 20:50:34,Bianca V.,Autoverzekering,Tussenpersoon,,
INS-2025-0272,Risicoanalyse gestart,2025-02-20 20:51:37,Saskia L.,Opstalverzekering,Tussenpersoon,,
INS-2025-0023,Premieberekening gestart,2025-02-20 21:03:30,Sander K.,Zorgverzekering,Telefoon,,
INS-2025-0216,Intake voltooid,2025-02-20 21:04:21,Roel V.,Autoverzekering,E-mail,,
INS-2025-0246,Risicoanalyse afgerond,2025-02-20 21:07:06,Ahmed T.,Reisverzekering,E-mail,,
INS-2025-0071,Documentcontrole goedgekeurd,2025-02-20 21:07:18,Marieke S.,Autoverzekering,E-mail,,
INS-2025-0036,Risicoanalyse afgerond,2025-02-20 21:10:21,Nora F.,Inboedelverzekering,Telefoon,,
INS-2025-0082,Acceptatiebeoordeling gestart,2025-02-20 21:10:45,Pieter dB.,Opstalverzekering,Online portal,,
INS-2025-0128,Risicoanalyse afgerond,2025-02-20 21:13:30,Nora F.,Levensverzekering,E-mail,,
INS-2025-0143,Intake voltooid,2025-02-20 21:24:56,Yousra B.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0249,Aanvullende info ontvangen,2025-02-20 21:28:50,SYSTEEM,Autoverzekering,Tussenpersoon,,
INS-2025-0233,Aanvraag ontvangen,2025-02-20 21:29:08,SYSTEEM,Reisverzekering,Online portal,,
INS-2025-0159,Offerte verstuurd naar klant,2025-02-20 21:38:49,SYSTEEM,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0071,Risicoanalyse gestart,2025-02-20 21:49:45,Dirk M.,Autoverzekering,E-mail,,
INS-2025-0129,Polis gecontroleerd,2025-02-20 21:51:36,Thomas A.,Opstalverzekering,Tussenpersoon,,
INS-2025-0216,Documentcontrole gestart,2025-02-20 21:52:23,Marieke S.,Autoverzekering,E-mail,,
INS-2025-0210,Polis definitief vastgesteld,2025-02-20 21:53:45,Layla N.,Opstalverzekering,Telefoon,,
INS-2025-0268,Risicoclassificatie vastgesteld,2025-02-20 21:55:23,Ahmed T.,Opstalverzekering,E-mail,Midden,
INS-2025-0138,Premie definitief vastgesteld,2025-02-20 22:05:10,Bianca V.,Autoverzekering,Tussenpersoon,,
INS-2025-0014,Acceptatiebeoordeling gestart,2025-02-20 22:10:55,Wendy R.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0298,Polis aangemaakt in systeem,2025-02-20 22:13:01,Layla N.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0124,Premie definitief vastgesteld,2025-02-20 22:15:58,Sander K.,Arbeidsongeschiktheid,E-mail,,
INS-2025-0286,Risicoanalyse afgerond,2025-02-20 22:17:47,Nora F.,Autoverzekering,Online portal,,
INS-2025-0257,Afwijzingsbrief verstuurd,2025-02-20 22:20:14,SYSTEEM,Inboedelverzekering,Telefoon,,
INS-2025-0129,Polis definitief vastgesteld,2025-02-20 22:23:56,Layla N.,Opstalverzekering,Tussenpersoon,,
INS-2025-0072,Aanvraag ontvangen,2025-02-20 22:30:03,SYSTEEM,Inboedelverzekering,E-mail,,
INS-2025-0246,Acceptatiebeoordeling gestart,2025-02-20 22:38:42,Pieter dB.,Reisverzekering,E-mail,,
INS-2025-0036,Acceptatiebeoordeling gestart,2025-02-20 22:39:23,Frank O.,Inboedelverzekering,Telefoon,,
INS-2025-0249,Intake voltooid,2025-02-20 22:41:23,Bas de W.,Autoverzekering,Tussenpersoon,,
INS-2025-0128,Acceptatiebeoordeling gestart,2025-02-20 22:43:55,Pieter dB.,Levensverzekering,E-mail,,
INS-2025-0049,Offerte geaccepteerd door klant,2025-02-20 22:43:57,SYSTEEM,Arbeidsongeschiktheid,Telefoon,,
INS-2025-0072,Aanvraag geregistreerd,2025-02-20 22:44:40,Roel V.,Inboedelverzekering,E-mail,,
INS-2025-0124,Offerte aangemaakt,2025-02-20 22:48:27,SYSTEEM,Arbeidsongeschiktheid,E-mail,,
INS-2025-0263,Onderzoeksrapport beoordeeld,2025-02-20 22:49:36,Dirk M.,Autoverzekering,Online portal,,
INS-2025-0233,Aanvraag geregistreerd,2025-02-20 22:49:38,Fatima K.,Reisverzekering,Online portal,,
INS-2025-0286,Acceptatiebeoordeling gestart,2025-02-20 22:54:13,Frank O.,Autoverzekering,Online portal,,
INS-2025-0083,Premie definitief vastgesteld,2025-02-20 22:54:20,Sander K.,Arbeidsongeschiktheid,Telefoon,,
INS-2025-0138,Offerte aangemaakt,2025-02-20 22:54:34,SYSTEEM,Autoverzekering,Tussenpersoon,,
INS-2025-0143,Documentcontrole gestart,2025-02-20 22:56:12,Joost H.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0210,Startpremie geïncasseerd,2025-02-20 22:59:00,Bianca V.,Opstalverzekering,Telefoon,,
INS-2025-0129,Startpremie geïncasseerd,2025-02-20 23:01:15,Bianca V.,Opstalverzekering,Tussenpersoon,,
INS-2025-0045,Polis gecontroleerd,2025-02-20 23:17:13,Thomas A.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0055,Polis aangemaakt in systeem,2025-02-20 23:22:38,Ingrid Z.,Arbeidsongeschiktheid,Online portal,,
INS-2025-0138,Offerte verstuurd naar klant,2025-02-20 23:24:45,SYSTEEM,Autoverzekering,Tussenpersoon,,
INS-2025-0249,Documentcontrole gestart,2025-02-20 23:26:43,Marieke S.,Autoverzekering,Tussenpersoon,,
INS-2025-0106,Polis aangemaakt in systeem,2025-02-20 23:43:31,Ingrid Z.,Levensverzekering,Tussenpersoon,,
INS-2025-0126,Aanvullend onderzoek aangevraagd,2025-02-20 23:46:52,Dirk M.,Reisverzekering,Telefoon,,
INS-2025-0186,Documentcontrole goedgekeurd,2025-02-20 23:51:50,Joost H.,Levensverzekering,Telefoon,,
INS-2025-0210,Polis geactiveerd,2025-02-20 23:58:42,SYSTEEM,Opstalverzekering,Telefoon,,
INS-2025-0124,Offerte verstuurd naar klant,2025-02-21 00:00:14,SYSTEEM,Arbeidsongeschiktheid,E-mail,,
INS-2025-0220,Aanvraag ontvangen,2025-02-21 00:08:49,SYSTEEM,Inboedelverzekering,Telefoon,,
INS-2025-0049,Polisopmaak gestart,2025-02-21 00:10:27,Thomas A.,Arbeidsongeschiktheid,Telefoon,,
INS-2025-0083,Offerte aangemaakt,2025-02-21 00:14:19,SYSTEEM,Arbeidsongeschiktheid,Telefoon,,
INS-2025-0268,Risicoanalyse afgerond,2025-02-21 00:16:48,Ahmed T.,Opstalverzekering,E-mail,,
INS-2025-0220,Aanvraag geregistreerd,2025-02-21 00:17:18,Roel V.,Inboedelverzekering,Telefoon,,
INS-2025-0298,Polis gecontroleerd,2025-02-21 00:18:31,Thomas A.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0103,Offerte geweigerd door klant,2025-02-21 00:20:07,SYSTEEM,Opstalverzekering,Online portal,,
INS-2025-0045,Polis definitief vastgesteld,2025-02-21 00:21:03,Thomas A.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0079,Onderzoeksrapport beoordeeld,2025-02-21 00:21:37,Ahmed T.,Zorgverzekering,Tussenpersoon,,
INS-2025-0129,Polis geactiveerd,2025-02-21 00:24:23,SYSTEEM,Opstalverzekering,Tussenpersoon,,
INS-2025-0233,Intake voltooid,2025-02-21 00:34:36,Yousra B.,Reisverzekering,Online portal,,
INS-2025-0017,Onderzoeksrapport beoordeeld,2025-02-21 00:45:43,Saskia L.,Reisverzekering,E-mail,,
INS-2025-0143,Documentcontrole goedgekeurd,2025-02-21 00:56:54,Eline P.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0083,Offerte verstuurd naar klant,2025-02-21 01:01:57,SYSTEEM,Arbeidsongeschiktheid,Telefoon,,
INS-2025-0023,Premie definitief vastgesteld,2025-02-21 01:06:12,Bianca V.,Zorgverzekering,Telefoon,,
INS-2025-0045,Startpremie geïncasseerd,2025-02-21 01:12:57,Sander K.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0059,Documentcontrole goedgekeurd,2025-02-21 01:20:27,Marieke S.,Levensverzekering,Telefoon,,
INS-2025-0268,Acceptatiebeoordeling gestart,2025-02-21 01:21:47,Wendy R.,Opstalverzekering,E-mail,,
INS-2025-0210,Welkomstbericht verstuurd,2025-02-21 01:26:42,SYSTEEM,Opstalverzekering,Telefoon,,
INS-2025-0233,Documentcontrole gestart,2025-02-21 01:34:10,Joost H.,Reisverzekering,Online portal,,
INS-2025-0186,Risicoanalyse gestart,2025-02-21 01:35:18,Ahmed T.,Levensverzekering,Telefoon,,
INS-2025-0023,Offerte aangemaakt,2025-02-21 01:38:48,SYSTEEM,Zorgverzekering,Telefoon,,
INS-2025-0216,Document afgekeurd,2025-02-21 01:40:51,Marieke S.,Autoverzekering,E-mail,,
INS-2025-0129,Welkomstbericht verstuurd,2025-02-21 01:44:36,SYSTEEM,Opstalverzekering,Tussenpersoon,,
INS-2025-0103,Aanvraag ingetrokken door klant,2025-02-21 01:46:02,SYSTEEM,Opstalverzekering,Online portal,,
INS-2025-0298,Polis definitief vastgesteld,2025-02-21 01:49:47,Thomas A.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0055,Polis gecontroleerd,2025-02-21 01:58:02,Thomas A.,Arbeidsongeschiktheid,Online portal,,
INS-2025-0072,Intake voltooid,2025-02-21 01:58:18,Roel V.,Inboedelverzekering,E-mail,,
INS-2025-0210,Aanvraagproces afgerond,2025-02-21 02:15:33,SYSTEEM,Opstalverzekering,Telefoon,,
INS-2025-0129,Aanvraagproces afgerond,2025-02-21 02:17:12,SYSTEEM,Opstalverzekering,Tussenpersoon,,
INS-2025-0170,Onderzoeksrapport ontvangen,2025-02-21 02:31:18,SYSTEEM,Opstalverzekering,Telefoon,,
INS-2025-0106,Polis gecontroleerd,2025-02-21 02:36:05,Layla N.,Levensverzekering,Tussenpersoon,,
INS-2025-0045,Polis geactiveerd,2025-02-21 02:36:15,SYSTEEM,Inboedelverzekering,Tussenpersoon,,
INS-2025-0157,Aanvraag ontvangen,2025-02-21 02:38:51,SYSTEEM,Autoverzekering,Telefoon,,
INS-2025-0055,Polis definitief vastgesteld,2025-02-21 02:41:23,Thomas A.,Arbeidsongeschiktheid,Online portal,,
INS-2025-0059,Risicoanalyse gestart,2025-02-21 02:48:01,Ahmed T.,Levensverzekering,Telefoon,,
INS-2025-0298,Startpremie geïncasseerd,2025-02-21 02:48:29,Sander K.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0143,Risicoanalyse gestart,2025-02-21 02:51:47,Ahmed T.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0263,Risicoanalyse afgerond,2025-02-21 03:03:22,Nora F.,Autoverzekering,Online portal,,
